,ISO_3,Years,GDP,Population
2532,EGY,1973,787.29,37047000
2533,EGY,1974,789.299,37816000
2534,EGY,1975,840.8610000000001,38624000
2535,EGY,1976,942.186,39479000
2536,EGY,1977,1038.84,40378000
2537,EGY,1978,1073.29,41325000
2538,EGY,1979,1111.04,42322000
2539,EGY,1980,1192.58,43370000
2540,EGY,1981,1206.8,44466000
2541,EGY,1982,1293.1,45610000
2542,EGY,1983,1353.35,46807000
2543,EGY,1984,1398.35,48062000
2544,EGY,1985,1451.0,49374000
2545,EGY,1986,1448.91,50748000
2546,EGY,1987,1444.59,52174000
2547,EGY,1988,1479.86,53618000
2548,EGY,1989,1512.97,55036000
2549,EGY,1990,1560.08,56397000
2550,EGY,1991,1540.94,57690000
2551,EGY,1992,1574.84,58922000
2552,EGY,1993,1587.73,60108000
2553,EGY,1994,1618.58,61273000
2554,EGY,1995,1661.33,62435000
2555,EGY,1996,1711.47,63596000
2556,EGY,1997,1772.21,64755000
2557,EGY,1998,1810.17,65923000
2558,EGY,1999,1885.74,67113000
2559,EGY,2000,1950.61,68335000
2560,EGY,2001,1982.11,69600000
2561,EGY,2002,1990.99,70909000
2562,EGY,2003,2015.9,72248000
2563,EGY,2004,2059.38,73596000
2564,EGY,2005,2112.49,74942000
2565,EGY,2006,2217.39,76274000
2566,EGY,2007,2333.47,77605000
2567,EGY,2008,2456.73,78976000
2568,EGY,2009,2524.43,80442000
2569,EGY,2010,2602.48,82041000
2570,EGY,2011,2593.6,83788000
2571,EGY,2012,2593.23,85661000
2572,EGY,2013,2591.06,87614000
2573,EGY,2014,2608.38,89580000
2574,EGY,2016,2930.33,80720000
2575,ERI,1993,431.785,3151000
2576,ERI,1994,525.724,3148000
2577,ERI,1995,539.9259999999999,3164000
2578,ERI,1996,584.9540000000001,3203000
2579,ERI,1997,622.237,3261000
2580,ERI,1998,620.9169999999999,3337000
2581,ERI,1999,606.326,3430000
2582,ERI,2000,571.6030000000001,3535000
2583,ERI,2001,603.105,3655000
2584,ERI,2002,601.034,3789000
2585,ERI,2003,565.725,3928000
2586,ERI,2004,556.036,4065000
2587,ERI,2005,554.488,4191000
2588,ERI,2006,535.93,4304000
2589,ERI,2007,532.232,4406000
2590,ERI,2008,471.167,4501000
2591,ERI,2009,480.60900000000004,4594000
2592,ERI,2010,482.149,4690000
2593,ERI,2011,514.18,4790000
2594,ERI,2012,,4892000
2595,ERI,2013,,4999000
2596,ERI,2014,,5110000
2597,ERI,2016,439.73,6130000
2598,ESP,1961,8155.17,30777000
2599,ESP,1962,8884.77,31122000
2600,ESP,1963,9652.37,31480000
2601,ESP,1964,10064.3,31838000
2602,ESP,1965,10578.1,32192000
2603,ESP,1966,11229.0,32537000
2604,ESP,1967,11573.1,32874000
2605,ESP,1968,12176.3,33211000
2606,ESP,1969,13130.8,33559000
2607,ESP,1970,13543.0,33923000
2608,ESP,1971,14002.9,34306000
2609,ESP,1972,14977.8,34701000
2610,ESP,1973,15966.9,35105000
2611,ESP,1974,16680.8,35509000
2612,ESP,1975,16590.9,35909000
2613,ESP,1976,16958.8,36302000
2614,ESP,1977,17261.7,36687000
2615,ESP,1978,17346.4,37056000
2616,ESP,1979,17201.3,37397000
2617,ESP,1980,17440.6,37705000
2618,ESP,1981,17294.1,37976000
2619,ESP,1982,17404.9,38213000
2620,ESP,1983,17626.9,38415000
2621,ESP,1984,17867.1,38588000
2622,ESP,1985,18215.7,38734000
2623,ESP,1986,18752.2,38854000
2624,ESP,1987,19741.2,38951000
2625,ESP,1988,20702.9,39033000
2626,ESP,1989,21668.3,39110000
2627,ESP,1990,22464.7,39192000
2628,ESP,1991,22978.1,39287000
2629,ESP,1992,23078.3,39397000
2630,ESP,1993,22722.2,39518000
2631,ESP,1994,23153.2,39642000
2632,ESP,1995,23686.8,39764000
2633,ESP,1996,24219.3,39879000
2634,ESP,1997,25007.9,39996000
2635,ESP,1998,25977.0,40152000
2636,ESP,1999,27032.2,40393000
2637,ESP,2000,28335.0,40750000
2638,ESP,2001,29264.9,41231000
2639,ESP,2002,29685.4,41815000
2640,ESP,2003,30082.6,42475000
2641,ESP,2004,30504.4,43167000
2642,ESP,2005,31110.0,43855000
2643,ESP,2006,31865.4,44538000
2644,ESP,2007,32459.9,45210000
2645,ESP,2008,32303.2,45817000
2646,ESP,2009,30874.1,46295000
2647,ESP,2010,30736.6,46601000
2648,ESP,2011,30321.7,46708000
2649,ESP,2012,29414.9,46637000
2650,ESP,2013,29008.0,46455000
2651,ESP,2014,29496.4,46260000
2652,ESP,2016,32008.7,46760000
2653,EST,1992,,1521000
2654,EST,1993,,1488000
2655,EST,1994,,1457000
2656,EST,1995,7313.74,1433000
2657,EST,1996,7817.6,1418000
2658,EST,1997,8840.26,1410000
2659,EST,1998,9293.08,1406000
2660,EST,1999,9186.39,1404000
2661,EST,2000,10108.2,1399000
2662,EST,2001,10816.6,1392000
2663,EST,2002,11546.8,1383000
2664,EST,2003,12481.2,1373000
2665,EST,2004,13346.4,1364000
2666,EST,2005,14681.2,1356000
2667,EST,2006,16285.0,1349000
2668,EST,2007,17627.0,1344000
2669,EST,2008,16716.5,1340000
2670,EST,2009,14282.6,1336000
2671,EST,2010,14638.6,1332000
2672,EST,2011,15798.6,1328000
2673,EST,2012,16538.2,1324000
2674,EST,2013,16918.6,1320000
2675,EST,2014,17453.4,1316000
2676,EST,2016,17304.4,1290000
2677,ETH,1993,178.609,53478000
2678,ETH,1994,177.995,55367000
2679,ETH,1995,182.709,57237000
2680,ETH,1996,199.005,59076000
2681,ETH,1997,199.111,60893000
2682,ETH,1998,186.66099999999997,62708000
2683,ETH,1999,190.692,64550000
2684,ETH,2000,196.505,66444000
2685,ETH,2001,206.743,68393000
2686,ETH,2002,203.90599999999998,70391000
2687,ETH,2003,193.86700000000002,72432000
2688,ETH,2004,214.045,74507000
2689,ETH,2005,232.783,76608000
2690,ETH,2006,251.05599999999998,78736000
2691,ETH,2007,272.39099999999996,80892000
2692,ETH,2008,293.853,83080000
2693,ETH,2009,311.368,85302000
2694,ETH,2010,341.31,87562000
2695,ETH,2011,369.584,89859000
2696,ETH,2012,391.13199999999995,92191000
2697,ETH,2013,421.384,94558000
2698,ETH,2014,452.778,96959000
2699,ETH,2016,379.38,91730000
2700,FIN,1961,13030.5,4463000
2701,FIN,1962,13328.1,4495000
2702,FIN,1963,13668.9,4523000
2703,FIN,1964,14305.2,4546000
2704,FIN,1965,15013.7,4565000
2705,FIN,1966,15312.4,4577000
2706,FIN,1967,15560.0,4584000
2707,FIN,1968,15847.1,4589000
2708,FIN,1969,17377.4,4596000
2709,FIN,1970,18373.8,4607000
2710,FIN,1971,18783.1,4623000
2711,FIN,1972,20116.0,4645000
2712,FIN,1973,21399.0,4669000
2713,FIN,1974,21976.2,4692000
2714,FIN,1975,22273.8,4711000
2715,FIN,1976,22283.2,4727000
2716,FIN,1977,22274.2,4739000
2717,FIN,1978,22858.8,4750000
2718,FIN,1979,24424.3,4763000
2719,FIN,1980,25660.6,4779000
2720,FIN,1981,25882.2,4801000
2721,FIN,1982,26532.2,4826000
2722,FIN,1983,27197.7,4853000
2723,FIN,1984,27922.3,4879000
2724,FIN,1985,28789.5,4902000
2725,FIN,1986,29478.4,4921000
2726,FIN,1987,30441.1,4937000
2727,FIN,1988,31934.1,4952000
2728,FIN,1989,33437.9,4968000
2729,FIN,1990,33514.9,4987000
2730,FIN,1991,31361.0,5009000
2731,FIN,1992,30148.4,5035000
2732,FIN,1993,29782.5,5061000
2733,FIN,1994,30822.6,5086000
2734,FIN,1995,31997.0,5108000
2735,FIN,1996,33059.1,5126000
2736,FIN,1997,35021.6,5141000
2737,FIN,1998,36824.8,5153000
2738,FIN,1999,38372.2,5165000
2739,FIN,2000,40450.4,5176000
2740,FIN,2001,41399.9,5188000
2741,FIN,2002,41993.7,5201000
2742,FIN,2003,42729.0,5214000
2743,FIN,2004,44277.8,5229000
2744,FIN,2005,45353.3,5246000
2745,FIN,2006,47011.7,5267000
2746,FIN,2007,49239.2,5289000
2747,FIN,2008,49363.7,5314000
2748,FIN,2009,45065.8,5340000
2749,FIN,2010,46202.4,5368000
2750,FIN,2011,47171.0,5396000
2751,FIN,2012,46277.6,5425000
2752,FIN,2013,45715.6,5453000
2753,FIN,2014,45239.4,5480000
2754,FIN,2016,50960.2,5410000
2755,FJI,1961,1774.5,407000
2756,FJI,1962,1775.6,422000
2757,FJI,1963,1825.16,436000
2758,FJI,1964,1853.66,450000
2759,FJI,1965,1751.38,464000
2760,FJI,1966,1705.64,476000
2761,FJI,1967,1887.45,488000
2762,FJI,1968,1992.04,499000
2763,FJI,1969,2000.59,510000
2764,FJI,1970,2207.63,521000
2765,FJI,1971,2310.56,532000
2766,FJI,1972,2432.21,543000
2767,FJI,1973,2659.34,554000
2768,FJI,1974,2674.07,565000
2769,FJI,1975,2636.0,577000
2770,FJI,1976,2657.76,588000
2771,FJI,1977,2764.15,598000
2772,FJI,1978,2764.43,609000
2773,FJI,1979,3041.52,622000
2774,FJI,1980,2928.13,635000
2775,FJI,1981,3038.39,651000
2776,FJI,1982,2783.02,668000
2777,FJI,1983,2605.76,685000
2778,FJI,1984,2764.07,700000
2779,FJI,1985,2594.71,712000
2780,FJI,1986,2769.0,719000
2781,FJI,1987,2574.44,722000
2782,FJI,1988,2594.76,723000
2783,FJI,1989,2781.21,725000
2784,FJI,1990,2926.35,729000
2785,FJI,1991,2820.84,735000
2786,FJI,1992,2956.5,745000
2787,FJI,1993,2977.5,755000
2788,FJI,1994,3085.86,766000
2789,FJI,1995,3122.91,775000
2790,FJI,1996,3235.36,784000
2791,FJI,1997,3130.72,793000
2792,FJI,1998,3141.88,800000
2793,FJI,1999,3392.17,806000
2794,FJI,2000,3315.07,811000
2795,FJI,2001,3368.93,814000
2796,FJI,2002,3470.46,816000
2797,FJI,2003,3501.14,817000
2798,FJI,2004,3678.93,818000
2799,FJI,2005,3689.07,822000
2800,FJI,2006,3732.0,827000
2801,FJI,2007,3667.45,835000
2802,FJI,2008,3667.86,843000
2803,FJI,2009,3580.4,852000
2804,FJI,2010,3651.97,860000
2805,FJI,2011,3719.89,867000
2806,FJI,2012,3744.28,874000
2807,FJI,2013,3894.26,880000
2808,FJI,2014,4084.2,886000
2809,FJI,2016,4201.37,880000
2810,FRA,1961,13524.4,46494000
2811,FRA,1962,14224.5,47145000
2812,FRA,1963,14775.1,47805000
2813,FRA,1964,15532.6,48426000
2814,FRA,1965,16087.9,48976000
2815,FRA,1966,16764.2,49435000
2816,FRA,1967,17410.0,49815000
2817,FRA,1968,18023.8,50150000
2818,FRA,1969,19148.5,50490000
2819,FRA,1970,20090.8,50867000
2820,FRA,1971,20985.2,51298000
2821,FRA,1972,21739.9,51765000
2822,FRA,1973,22903.3,52238000
2823,FRA,1974,23690.6,52672000
2824,FRA,1975,23298.3,53036000
2825,FRA,1976,24174.7,53319000
2826,FRA,1977,24907.3,53535000
2827,FRA,1978,25811.8,53712000
2828,FRA,1979,26641.9,53884000
2829,FRA,1980,26962.3,54080000
2830,FRA,1981,27132.7,54306000
2831,FRA,1982,27677.5,54556000
2832,FRA,1983,27876.7,54827000
2833,FRA,1984,28144.0,55113000
2834,FRA,1985,28437.3,55409000
2835,FRA,1986,28934.2,55716000
2836,FRA,1987,29499.3,56035000
2837,FRA,1988,30706.7,56357000
2838,FRA,1989,31852.8,56673000
2839,FRA,1990,32596.0,56973000
2840,FRA,1991,32908.6,57256000
2841,FRA,1992,33269.1,57525000
2842,FRA,1993,32922.4,57780000
2843,FRA,1994,33569.3,58022000
2844,FRA,1995,34145.7,58255000
2845,FRA,1996,34497.3,58474000
2846,FRA,1997,35178.9,58684000
2847,FRA,1998,36295.9,58899000
2848,FRA,1999,37340.0,59140000
2849,FRA,2000,38522.2,59419000
2850,FRA,2001,38990.3,59744000
2851,FRA,2002,39140.7,60108000
2852,FRA,2003,39182.8,60498000
2853,FRA,2004,39979.1,60892000
2854,FRA,2005,40316.8,61276000
2855,FRA,2006,40987.6,61644000
2856,FRA,2007,41696.7,62001000
2857,FRA,2008,41545.3,62345000
2858,FRA,2009,40116.4,62677000
2859,FRA,2010,40763.9,62998000
2860,FRA,2011,41349.2,63306000
2861,FRA,2012,41224.7,63599000
2862,FRA,2013,41249.5,63882000
2863,FRA,2014,41431.0,64159000
2864,FRA,2016,45430.3,63980000
2865,GAB,1961,4974.12,504000
2866,GAB,1962,5285.54,510000
2867,GAB,1963,5537.4,516000
2868,GAB,1964,5706.43,524000
2869,GAB,1965,6080.72,533000
2870,GAB,1966,6237.17,543000
2871,GAB,1967,6361.74,554000
2872,GAB,1968,6382.47,566000
2873,GAB,1969,6752.37,578000
2874,GAB,1970,7189.08,590000
2875,GAB,1971,7773.61,602000
2876,GAB,1972,8494.09,613000
2877,GAB,1973,9186.71,625000
2878,GAB,1974,12571.3,637000
2879,GAB,1975,14683.4,650000
2880,GAB,1976,19492.8,664000
2881,GAB,1977,16663.5,679000
2882,GAB,1978,12365.4,695000
2883,GAB,1979,12130.7,712000
2884,GAB,1980,12139.6,729000
2885,GAB,1981,12443.7,748000
2886,GAB,1982,11755.3,767000
2887,GAB,1983,12096.6,787000
2888,GAB,1984,12665.8,808000
2889,GAB,1985,12042.4,830000
2890,GAB,1986,11624.4,853000
2891,GAB,1987,9369.45,877000
2892,GAB,1988,10284.5,901000
2893,GAB,1989,10860.2,927000
2894,GAB,1990,11117.1,952000
2895,GAB,1991,11482.9,978000
2896,GAB,1992,10835.1,1005000
2897,GAB,1993,10969.8,1031000
2898,GAB,1994,11085.2,1059000
2899,GAB,1995,11342.2,1086000
2900,GAB,1996,11459.5,1115000
2901,GAB,1997,11816.5,1144000
2902,GAB,1998,11925.8,1173000
2903,GAB,1999,10593.2,1202000
2904,GAB,2000,10137.5,1232000
2905,GAB,2001,10098.6,1260000
2906,GAB,2002,9823.25,1289000
2907,GAB,2003,9788.88,1318000
2908,GAB,2004,9595.85,1348000
2909,GAB,2005,9579.36,1378000
2910,GAB,2006,9041.67,1409000
2911,GAB,2007,9299.46,1441000
2912,GAB,2008,8715.46,1474000
2913,GAB,2009,8449.94,1507000
2914,GAB,2010,8754.11,1542000
2915,GAB,2011,9060.66,1577000
2916,GAB,2012,9212.29,1613000
2917,GAB,2013,9408.01,1650000
2918,GAB,2014,9508.15,1688000
2919,GAB,2016,11989.0,1630000
2920,GBR,1961,14075.9,52766000
2921,GBR,1962,14142.3,53147000
2922,GBR,1963,14592.1,53538000
2923,GBR,1964,15228.0,53920000
2924,GBR,1965,15552.5,54278000
2925,GBR,1966,15783.9,54607000
2926,GBR,1967,16061.9,54905000
2927,GBR,1968,16620.9,55171000
2928,GBR,1969,16891.6,55406000
2929,GBR,1970,17880.4,55611000
2930,GBR,1971,18481.7,55785000
2931,GBR,1972,19211.6,55927000
2932,GBR,1973,20422.5,56039000
2933,GBR,1974,19906.8,56122000
2934,GBR,1975,19613.9,56180000
2935,GBR,1976,20189.6,56213000
2936,GBR,1977,20689.7,56225000
2937,GBR,1978,21557.8,56224000
2938,GBR,1979,22344.4,56220000
2939,GBR,1980,21865.1,56222000
2940,GBR,1981,21689.0,56231000
2941,GBR,1982,22133.0,56250000
2942,GBR,1983,23059.6,56284000
2943,GBR,1984,23547.2,56338000
2944,GBR,1985,24479.4,56415000
2945,GBR,1986,25185.8,56519000
2946,GBR,1987,26466.0,56649000
2947,GBR,1988,27925.1,56798000
2948,GBR,1989,28568.1,56954000
2949,GBR,1990,28691.3,57110000
2950,GBR,1991,28291.9,57265000
2951,GBR,1992,28321.0,57419000
2952,GBR,1993,28967.2,57576000
2953,GBR,1994,30014.6,57737000
2954,GBR,1995,30674.6,57904000
2955,GBR,1996,31373.3,58079000
2956,GBR,1997,32556.3,58264000
2957,GBR,1998,33480.2,58457000
2958,GBR,1999,34442.1,58658000
2959,GBR,2000,35576.8,58867000
2960,GBR,2001,36341.7,59080000
2961,GBR,2002,37077.6,59301000
2962,GBR,2003,38132.8,59548000
2963,GBR,2004,38813.0,59846000
2964,GBR,2005,39740.9,60210000
2965,GBR,2006,40418.7,60649000
2966,GBR,2007,41050.4,61152000
2967,GBR,2008,40536.1,61690000
2968,GBR,2009,38545.9,62221000
2969,GBR,2010,38893.0,62717000
2970,GBR,2011,39150.8,63165000
2971,GBR,2012,39455.4,63574000
2972,GBR,2013,39996.5,63956000
2973,GBR,2014,40908.7,64331000
2974,GBR,2016,40817.4,9206000
2975,GEO,2004,1943.56,4524000
2976,GEO,2005,2158.09,4475000
2977,GEO,2006,2391.41,4429000
2978,GEO,2007,2722.15,4386000
2979,GEO,2008,2821.08,4343000
2980,GEO,2009,2753.64,4299000
2981,GEO,2010,2964.48,4250000
2982,GEO,2011,3220.39,4196000
2983,GEO,2012,3469.67,4139000
2984,GEO,2013,3633.74,4083000
2985,GEO,2014,3851.72,4035000
2986,GEO,2016,3710.7,4360000
2987,GHA,1961,1055.4,6867000
2988,GHA,1962,1064.82,7085000
2989,GHA,1963,1078.55,7303000
2990,GHA,1964,1071.59,7513000
2991,GHA,1965,1058.47,7711000
2992,GHA,1966,990.2260000000001,7891000
2993,GHA,1967,999.5939999999999,8057000
2994,GHA,1968,983.318,8221000
2995,GHA,1969,1020.49,8397000
2996,GHA,1970,1093.72,8597000
2997,GHA,1971,1120.74,8827000
2998,GHA,1972,1062.03,9084000
2999,GHA,1973,1061.51,9350000
3000,GHA,1974,1104.24,9604000
3001,GHA,1975,944.6239999999999,9831000
3002,GHA,1976,893.816,10023000
3003,GHA,1977,899.212,10190000
3004,GHA,1978,959.922,10354000
3005,GHA,1979,918.372,10551000
3006,GHA,1980,901.243,10802000
3007,GHA,1981,844.9860000000001,11118000
3008,GHA,1982,761.117,11488000
3009,GHA,1983,701.5269999999999,11895000
3010,GHA,1984,736.435,12311000
3011,GHA,1985,749.278,12716000
3012,GHA,1986,764.8919999999999,13104000
3013,GHA,1987,779.1460000000001,13480000
3014,GHA,1988,800.8510000000001,13853000
3015,GHA,1989,819.1339999999999,14232000
3016,GHA,1990,823.582,14628000
3017,GHA,1991,843.372,15043000
3018,GHA,1992,852.049,15472000
3019,GHA,1993,869.063,15907000
3020,GHA,1994,873.8969999999999,16339000
3021,GHA,1995,886.477,16761000
3022,GHA,1996,904.3380000000001,17169000
3023,GHA,1997,919.64,17569000
3024,GHA,1998,940.035,17969000
3025,GHA,1999,957.9680000000001,18384000
3026,GHA,2000,969.2239999999999,18825000
3027,GHA,2001,982.933,19294000
3028,GHA,2002,1001.24,19788000
3029,GHA,2003,1026.4,20305000
3030,GHA,2004,1056.0,20840000
3031,GHA,2005,1089.47,21390000
3032,GHA,2006,1129.24,21952000
3033,GHA,2007,1147.87,22528000
3034,GHA,2008,1220.71,23116000
3035,GHA,2009,1247.46,23713000
3036,GHA,2010,1312.61,24318000
3037,GHA,2011,1460.65,24929000
3038,GHA,2012,1558.46,25545000
3039,GHA,2013,1633.49,26164000
3040,GHA,2014,1659.78,26787000
3041,GHA,2016,1627.9,25370000
3042,GIN,1961,,3634000
3043,GIN,1962,,3691000
3044,GIN,1963,,3750000
3045,GIN,1964,,3812000
3046,GIN,1965,,3878000
3047,GIN,1966,,3948000
3048,GIN,1967,,4022000
3049,GIN,1968,,4095000
3050,GIN,1969,,4160000
3051,GIN,1970,,4215000
3052,GIN,1971,,4259000
3053,GIN,1972,,4293000
3054,GIN,1973,,4320000
3055,GIN,1974,,4341000
3056,GIN,1975,,4360000
3057,GIN,1976,,4377000
3058,GIN,1977,,4394000
3059,GIN,1978,,4416000
3060,GIN,1979,,4452000
3061,GIN,1980,,4507000
3062,GIN,1981,,4584000
3063,GIN,1982,,4685000
3064,GIN,1983,,4805000
3065,GIN,1984,,4937000
3066,GIN,1985,,5079000
3067,GIN,1986,552.323,5224000
3068,GIN,1987,554.467,5375000
3069,GIN,1988,571.044,5548000
3070,GIN,1989,571.6990000000001,5764000
3071,GIN,1990,569.719,6034000
3072,GIN,1991,554.047,6367000
3073,GIN,1992,539.619,6751000
3074,GIN,1993,534.837,7156000
3075,GIN,1994,527.984,7536000
3076,GIN,1995,529.375,7863000
3077,GIN,1996,535.22,8125000
3078,GIN,1997,549.0830000000001,8331000
3079,GIN,1998,558.029,8498000
3080,GIN,1999,569.2280000000001,8647000
3081,GIN,2000,573.2230000000001,8799000
3082,GIN,2001,583.425,8956000
3083,GIN,2002,602.396,9114000
3084,GIN,2003,598.616,9282000
3085,GIN,2004,600.98,9465000
3086,GIN,2005,606.874,9669000
3087,GIN,2006,609.331,9898000
3088,GIN,2007,635.169,10153000
3089,GIN,2008,646.969,10427000
3090,GIN,2009,622.938,10716000
3091,GIN,2010,635.672,11012000
3092,GIN,2011,655.923,11316000
3093,GIN,2012,679.556,11629000
3094,GIN,2013,690.6669999999999,11949000
3095,GIN,2014,699.9639999999999,12276000
3096,GIN,2016,459.09,11450000
3097,GLP,1961,,281000
3098,GLP,1962,,287000
3099,GLP,1963,,291000
3100,GLP,1964,,296000
3101,GLP,1965,,300000
3102,GLP,1966,,305000
3103,GLP,1967,,309000
3104,GLP,1968,,313000
3105,GLP,1969,,316000
3106,GLP,1970,,319000
3107,GLP,1971,,322000
3108,GLP,1972,,324000
3109,GLP,1973,,326000
3110,GLP,1974,,327000
3111,GLP,1975,,328000
3112,GLP,1976,,328000
3113,GLP,1977,,328000
3114,GLP,1978,,328000
3115,GLP,1979,,329000
3116,GLP,1980,,331000
3117,GLP,1981,,334000
3118,GLP,1982,,339000
3119,GLP,1983,,345000
3120,GLP,1984,,352000
3121,GLP,1985,,359000
3122,GLP,1986,,365000
3123,GLP,1987,,372000
3124,GLP,1988,,379000
3125,GLP,1989,,385000
3126,GLP,1990,,390000
3127,GLP,1991,,394000
3128,GLP,1992,,398000
3129,GLP,1993,,401000
3130,GLP,1994,,404000
3131,GLP,1995,,408000
3132,GLP,1996,,412000
3133,GLP,1997,,417000
3134,GLP,1998,,422000
3135,GLP,1999,,426000
3136,GLP,2000,,431000
3137,GLP,2001,,436000
3138,GLP,2002,,440000
3139,GLP,2003,,444000
3140,GLP,2004,,448000
3141,GLP,2005,,451000
3142,GLP,2006,,453000
3143,GLP,2007,,454000
3144,GLP,2008,,455000
3145,GLP,2009,,456000
3146,GLP,2010,,457000
3147,GLP,2011,,459000
3148,GLP,2012,,461000
3149,GLP,2013,,464000
3150,GLP,2014,,466000
3151,GLP,2016,,460000
3152,GMB,1961,,377000
3153,GMB,1962,,384000
3154,GMB,1963,,389000
3155,GMB,1964,,395000
3156,GMB,1965,,401000
3157,GMB,1966,422.353,408000
3158,GMB,1967,414.07599999999996,416000
3159,GMB,1968,443.949,426000
3160,GMB,1969,444.026,436000
3161,GMB,1970,459.246,447000
3162,GMB,1971,446.069,460000
3163,GMB,1972,433.63,475000
3164,GMB,1973,458.925,490000
3165,GMB,1974,470.86,506000
3166,GMB,1975,513.415,521000
3167,GMB,1976,535.396,536000
3168,GMB,1977,538.3480000000001,552000
3169,GMB,1978,556.211,568000
3170,GMB,1979,532.573,585000
3171,GMB,1980,547.975,604000
3172,GMB,1981,547.129,625000
3173,GMB,1982,523.849,648000
3174,GMB,1983,559.2669999999999,673000
3175,GMB,1984,556.024,701000
3176,GMB,1985,528.16,732000
3177,GMB,1986,525.031,767000
3178,GMB,1987,512.807,804000
3179,GMB,1988,511.027,843000
3180,GMB,1989,517.764,881000
3181,GMB,1990,515.3290000000001,917000
3182,GMB,1991,513.05,949000
3183,GMB,1992,514.0219999999999,980000
3184,GMB,1993,514.465,1008000
3185,GMB,1994,501.11,1037000
3186,GMB,1995,491.593,1066000
3187,GMB,1996,488.555,1096000
3188,GMB,1997,498.20300000000003,1127000
3189,GMB,1998,501.082,1159000
3190,GMB,1999,517.776,1193000
3191,GMB,2000,530.101,1229000
3192,GMB,2001,543.785,1267000
3193,GMB,2002,509.721,1308000
3194,GMB,2003,527.504,1350000
3195,GMB,2004,546.775,1395000
3196,GMB,2005,524.513,1441000
3197,GMB,2006,513.754,1488000
3198,GMB,2007,515.7719999999999,1536000
3199,GMB,2008,528.372,1587000
3200,GMB,2009,544.9590000000001,1639000
3201,GMB,2010,562.4830000000001,1693000
3202,GMB,2011,521.612,1749000
3203,GMB,2012,533.7769999999999,1807000
3204,GMB,2013,542.132,1867000
3205,GMB,2014,530.318,1928000
3206,GMB,2016,505.76,1790000
3207,GNB,1968,,686000
3208,GNB,1969,,699000
3209,GNB,1970,488.414,712000
3210,GNB,1971,459.98800000000006,725000
3211,GNB,1972,479.25800000000004,738000
3212,GNB,1973,475.101,752000
3213,GNB,1974,488.58,765000
3214,GNB,1975,520.465,778000
3215,GNB,1976,542.2330000000001,792000
3216,GNB,1977,501.69300000000004,805000
3217,GNB,1978,566.2919999999999,819000
3218,GNB,1979,574.693,834000
3219,GNB,1980,477.95300000000003,850000
3220,GNB,1981,555.318,867000
3221,GNB,1982,566.0219999999999,885000
3222,GNB,1983,533.058,904000
3223,GNB,1984,566.519,924000
3224,GNB,1985,575.273,945000
3225,GNB,1986,557.01,966000
3226,GNB,1987,559.806,988000
3227,GNB,1988,572.1419999999999,1010000
3228,GNB,1989,593.055,1033000
3229,GNB,1990,614.462,1056000
3230,GNB,1991,630.311,1080000
3231,GNB,1992,621.868,1105000
3232,GNB,1993,619.8969999999999,1130000
3233,GNB,1994,625.387,1155000
3234,GNB,1995,639.364,1181000
3235,GNB,1996,700.025,1207000
3236,GNB,1997,732.466,1234000
3237,GNB,1998,517.783,1260000
3238,GNB,1999,514.1469999999999,1288000
3239,GNB,2000,532.268,1315000
3240,GNB,2001,533.498,1344000
3241,GNB,2002,517.62,1372000
3242,GNB,2003,509.657,1402000
3243,GNB,2004,512.428,1432000
3244,GNB,2005,522.486,1463000
3245,GNB,2006,522.509,1495000
3246,GNB,2007,526.841,1527000
3247,GNB,2008,530.931,1561000
3248,GNB,2009,535.281,1597000
3249,GNB,2010,546.722,1634000
3250,GNB,2011,576.013,1674000
3251,GNB,2012,551.637,1715000
3252,GNB,2013,554.9119999999999,1757000
3253,GNB,2014,545.898,1801000
3254,GNB,2016,681.25,1660000
3255,GNQ,1973,,262000
3256,GNQ,1974,,250000
3257,GNQ,1975,,238000
3258,GNQ,1976,,228000
3259,GNQ,1977,,220000
3260,GNQ,1978,,215000
3261,GNQ,1979,,215000
3262,GNQ,1980,645.544,221000
3263,GNQ,1981,645.5269999999999,233000
3264,GNQ,1982,613.0790000000001,251000
3265,GNQ,1983,594.92,273000
3266,GNQ,1984,558.97,295000
3267,GNQ,1985,594.512,314000
3268,GNQ,1986,554.207,330000
3269,GNQ,1987,557.807,343000
3270,GNQ,1988,555.321,354000
3271,GNQ,1989,532.851,365000
3272,GNQ,1990,507.89599999999996,377000
3273,GNQ,1991,486.985,390000
3274,GNQ,1992,635.25,404000
3275,GNQ,1993,682.164,418000
3276,GNQ,1994,768.867,433000
3277,GNQ,1995,871.5889999999999,448000
3278,GNQ,1996,1398.89,464000
3279,GNQ,1997,3364.35,480000
3280,GNQ,1998,4002.27,496000
3281,GNQ,1999,4831.07,513000
